loss
0.1855672150850296
0.08752752095460892
0.07265864312648773
0.06510522216558456
0.06205747649073601
0.059372931718826294
0.05839657410979271
0.057275865226984024
0.05599548667669296
0.05544164031744003
0.054291799664497375
0.05442124232649803
0.053805019706487656
0.05320039018988609
0.05262010172009468
0.05275513976812363
0.05241469666361809
0.05234253779053688
0.05204974114894867
0.05170309916138649
0.05220182612538338
0.050392698496580124
0.05076301470398903
0.05079991742968559
0.051303789019584656
0.05025622993707657
0.050953298807144165
0.05007895454764366
0.050972603261470795
0.04953327402472496
0.05006983503699303
0.05034547299146652
0.04959702119231224
0.04984657093882561
0.0496901199221611
0.04927075281739235
0.049359798431396484
0.04931727796792984
0.0494033545255661
0.0490364171564579
0.049424298107624054
0.04892084002494812
0.048969291150569916
0.04914873465895653
0.048842959105968475
0.04848980903625488
0.04861823469400406
0.04843415319919586
0.04856370389461517
0.04903212934732437
