name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hồ Chí Minh, Việt Nam",2020-12-01T19:00:00,28,32.3,24.5,81.32,0,0,,0,0,7.6,6.1,94,1010,52.8,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-01T20:00:00,28,31.9,24,78.92,0,0,,0,0,7.2,6.3,110,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-01T21:00:00,27.6,30.8,23.4,77.99,0.1,100,rain,0,0,15.1,5.5,130,1011,50,10,0,0,0,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-01T22:00:00,27,30.1,24,83.44,0,0,,0,0,6.1,4.9,316,1011.1,52.8,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-01T23:00:00,26.6,26.6,24,85.71,0.1,100,rain,0,0,4,4.7,257.3,1011,50,10,0,0,0,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T00:00:00,26,26,24.6,91.97,0,0,,0,0,5.4,4.3,290,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T01:00:00,26,26,24.2,89.76,0,0,,0,0,6.5,3,352,1010.2,53.7,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T02:00:00,26,26,23,83.56,0,0,,0,0,4.7,6.3,10,1009,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T03:00:00,25,25,23,88.68,0,0,,0,0,4.3,4.7,20,1009,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T04:00:00,24.1,24.1,23.1,94.15,0,0,,0,0,5,1.9,43,1009.2,50.9,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T05:00:00,24,24,24,100,0,0,,0,0,5.4,1.8,48,1010,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T06:00:00,24,24,24,100,0,0,,0,0,5.8,4.3,46,1010,41.9,7.6,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T07:00:00,25.4,25.4,23.9,91.73,0,0,,,0,6.8,1.6,51,1011.1,40.3,8.2,38.5,0.1,0,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T08:00:00,27.4,30.8,24,81.7,0,0,,,0,10.1,7,140,1012,50,7,223.1,0.8,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T09:00:00,29.4,33.3,23,68.48,0,0,,,0,12.6,8.3,98,1012,27,8,416.2,1.5,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T10:00:00,30.3,34.5,23,64.96,0,0,,,0,14.8,10.2,131,1011.3,27.3,9.1,554,2,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T11:00:00,32,35.9,22.2,56.19,0.1,100,rain,,0,18.4,10.4,94,1010,35.2,8.8,658.5,2.4,7,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T12:00:00,31.6,34,20.4,51.57,0.1,100,rain,0,0,18.7,9.4,74,1009,50,10,522.3,1.9,5,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T13:00:00,32.9,35.7,20.7,48.84,0,0,,0,0,20.2,8.4,116,1008.3,52.8,10.9,532.9,1.9,5,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T14:00:00,32.6,35.3,20.6,49.29,0,0,,0,0,24.5,6.7,69,1007,88.8,10,449.3,1.6,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T15:00:00,32.6,35.6,21,50.54,0.1,100,rain,0,0,22.7,5.2,50,1007,88.8,10,456.3,1.6,5,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T16:00:00,31.9,35.6,21.9,55.61,0,0,,0,0,20.5,4.6,140,1007.2,84.2,10.9,276.7,1,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T17:00:00,30.6,34.9,23,63.97,0.2,100,rain,0,0,18,7.6,146,1008,50,10,130.3,0.5,1,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T18:00:00,28.4,33.1,24.6,79.86,0,0,,0,0,8.6,5.2,170,1009,50,8.8,5.5,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T19:00:00,28.9,32.7,23,70.22,0,0,,0,0,8.6,7.4,127,1010,52.8,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T20:00:00,27.6,30.3,22.4,73.4,0,0,,0,0,9,12.6,32,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T21:00:00,28,30.4,21.6,68.2,0,0,,0,0,8.6,10.4,36,1011,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T22:00:00,27,28.8,21.1,70.05,0,0,,0,0,7.2,11.8,36,1011.2,86.1,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-02T23:00:00,26,26,21,73.97,0,0,,0,0,6.1,9.4,26,1011,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T00:00:00,25,25,20.6,76.55,0,0,,0,0,6.8,9.4,30,1010,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T01:00:00,24.7,24.7,20.2,76.11,0,0,,0,0,9,8.2,38,1009.4,66.7,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T02:00:00,24,24,20,78.35,0,0,,0,0,11.5,7.6,42,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T03:00:00,24,24,19.6,76.4,0,0,,0,0,12.2,7.6,8,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T04:00:00,23.6,23.6,19.1,75.86,0,0,,0,0,12.2,8.6,20,1009.2,88.8,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T05:00:00,23,23,19,78.21,0,0,,0,0,11.5,6.3,32,1009,88.8,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T06:00:00,22.4,22.4,19.4,83.15,0,0,,0,0,10.4,4.7,44,1010,50,8,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T07:00:00,24.3,24.3,19.1,72.6,0,0,,,0,14,5.1,36,1011,27.3,10.9,74,0.3,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T08:00:00,25.8,25.8,19,66.07,0,0,,,0,17.6,8.3,52,1011,27,10,284.2,1,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T09:00:00,27.4,28.8,19.4,61.7,0,0,,,0,20.2,9.7,52,1011,25,10,502.8,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T10:00:00,29.3,30.6,18.9,53.6,0,0,,,0,20.9,5.4,50,1011.2,10,10.9,683.1,2.5,7,,Clear,clear-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T11:00:00,30.4,31.5,18.6,49.29,0,0,,,0,20.9,4.1,320,1010,27,10,809.2,2.9,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T12:00:00,31.4,32,17.4,43.21,0,0,,0,0,19.8,5.9,270,1009,27,10,863.9,3.1,9,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T13:00:00,31.9,32.9,18.1,44.04,0,0,,0,0,19.4,6.4,42,1008.2,27.3,10.9,842.9,3,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T14:00:00,32,32.7,17.6,42.27,0,0,,0,0,20.5,8.3,300,1007,27,10,738.2,2.7,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T15:00:00,33,33.5,17,38.49,0,0,,0,0,18.4,7.6,20,1007,27,10,556,2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T16:00:00,32,32.5,17.2,41.2,0,0,,0,0,15.5,7.7,310,1007.2,25.4,10.9,365.4,1.3,4,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T17:00:00,31,31.8,18,45.91,0,0,,0,0,11.2,7,340,1008,27,10,147.8,0.5,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T18:00:00,30,30.8,18,48.61,0,0,,0,0,8.6,8.6,24,1009,27,10,10,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T19:00:00,28.5,31.3,21.9,67.76,0,0,,0,0,9.4,10.8,116,1010.1,52.8,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T20:00:00,27.6,28.4,17.6,54.48,0,0,,0,0,9.7,9.8,68,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T21:00:00,27,27.5,16,50.98,0,0,,0,0,11.5,13,30,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T22:00:00,26,26,17.5,59.2,0,0,,0,0,12.6,9.5,14,1011.1,32,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-03T23:00:00,25,25,17,61.16,0,0,,0,0,11.9,5.4,358.3,1011,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T00:00:00,24,24,17,64.93,0,0,,0,0,12.2,4.3,354.7,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T01:00:00,23.6,23.6,16.8,65.67,0,0,,0,0,14,8.5,18,1010.2,50,10.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T02:00:00,23,23,16.6,67.21,0,0,,0,0,15.8,11.2,14,1010,50,9,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T03:00:00,23,23,16,64.72,0,0,,0,0,14.4,11.9,20,1009,50,9,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T04:00:00,22.1,22.1,16.1,69,0,0,,0,0,14,7.8,9,1010,50,10.4,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T05:00:00,22,22,16,68.77,0,0,,0,0,13.7,8.3,6,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T06:00:00,22,22,16,68.77,0,0,,0,0,14.4,9.4,14,1011,27,10,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T07:00:00,23,23,16.1,65.11,0,0,,,0,16.9,9.2,18,1011.1,28.3,10.9,63.8,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T08:00:00,24.8,24.8,15,54.43,0,0,,,0,21.2,11.6,28,1011,27,10,273.1,1,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T09:00:00,27,27.3,15,47.82,0,0,,,0,22.3,14,40,1011,27,10,489.3,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T10:00:00,28.3,28.1,14.3,42.4,0,0,,,0,22,13.7,61,1010.3,28.3,10.9,683.1,2.5,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T11:00:00,30,29.4,14,37.66,0,0,,,0,20.5,8.6,20,1010,27,10,809.1,2.9,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T12:00:00,31.4,31,15,37.06,0,0,,0,0,18.4,6.7,70,1009,27,10,863.7,3.1,9,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T13:00:00,31.9,31.8,15.9,38.26,0,0,,0,0,17.3,7.5,105,1008.3,27.3,10.9,843.8,3,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T14:00:00,32,31.6,15,35.84,0,0,,0,0,20.9,2.5,351,1007,95.7,10,753.8,2.7,8,,Overcast,cloudy,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T15:00:00,32,31.6,15,35.84,0,0,,0,0,20.2,6.7,300,1007,98,10,595,2.1,6,,Overcast,cloudy,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T16:00:00,31.5,31.3,15.3,37.56,0,0,,0,0,16.9,8.5,13,1007.2,40.1,10.9,384.3,1.4,4,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T17:00:00,30.6,30.2,15,38.83,0,0,,0,0,10.8,3.9,228.4,1008,35.2,10,157.2,0.6,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T18:00:00,29,29.6,17.4,49.61,0,0,,0,0,7.2,9.4,186,1009,41.9,10,10.4,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T19:00:00,28,28.9,18.3,55.61,0,0,,0,0,8.6,11.8,39,1010,32,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T20:00:00,27,27.9,18,57.87,0,0,,0,0,9.7,11.9,38,1010,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T21:00:00,26.6,26.6,18,59.28,0,0,,0,0,10.1,10.4,50,1011,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T22:00:00,25.6,25.6,18.3,64.12,0,0,,0,0,10.1,9.5,23,1011.1,32,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-04T23:00:00,25,25,18,65.14,0,0,,0,0,10.4,9.7,14,1010,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T00:00:00,24,24,18,69.16,0,0,,0,0,10.1,6.3,360,1010,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T01:00:00,23.1,23.1,19.2,78.9,0,0,,0,0,10.4,5.4,17,1010.2,32,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T02:00:00,23,23,19,78.21,0,0,,0,0,11.2,6.3,24,1009,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T03:00:00,23,23,19,78.21,0,0,,0,0,11.9,5.9,20,1009,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T04:00:00,21.5,21.5,19.6,89.11,0,0,,0,0,12.2,4.2,17,1010,30.1,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T05:00:00,22,22,19.4,85.24,0,0,,0,0,11.9,4.3,360,1010,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T06:00:00,22,22,20,88.44,0,0,,0,0,10.8,4.3,360,1011,27,9.2,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T07:00:00,23.1,23.1,19.9,82.51,0,0,,,0,13.7,6.4,344,1012,20.9,9.1,63.8,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T08:00:00,25,25,19.6,71.96,0,0,,,0,16.6,8.3,2,1012,0,8,261.3,0.9,3,,Clear,clear-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T09:00:00,27,28.5,20,65.56,0,0,,,0,19.1,9.4,358,1012,30.4,8.8,476.4,1.7,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T10:00:00,28.4,30.1,20.1,60.87,0,0,,,0,20.9,7.4,312,1012.1,30,10.9,668.9,2.4,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T11:00:00,30,31.6,19.6,53.7,0,0,,,0,21.2,5.2,290,1011,78.2,10,788.8,2.8,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T12:00:00,30.4,31.7,19,50.56,0,0,,0,0,21.2,7,341.9,1010,98.1,10,833.1,3,8,,Overcast,cloudy,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T13:00:00,31.3,32.3,18.3,45.82,0,0,,0,0,20.5,5.2,230,1009.2,27.3,10.9,810.3,2.9,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T14:00:00,32,33.2,18.6,45.02,0,0,,0,0,21.2,7.6,330,1008,35.2,10,516.3,1.9,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T15:00:00,32,33.2,18.6,45.02,0,0,,0,0,20.2,5.2,280,1008,50,10,389.1,1.4,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T16:00:00,31,32.5,19.2,49.39,0,0,,0,0,17.3,7.2,285,1008.2,53.7,10.9,298.1,1.1,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T17:00:00,30,31.5,19.4,53.09,0,0,,0,0,13,7.6,298,1009,41.9,9.2,131.4,0.5,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T18:00:00,29,31.1,20.6,60.52,0,0,,0,0,10.4,5.4,284,1010,50,8,9.8,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T19:00:00,28.9,30.8,20.2,59.52,0,0,,0,0,13.7,4.7,317,1010.2,53.7,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T20:00:00,27.6,28.8,19,59.51,0,0,,0,0,20.2,13.3,16,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T21:00:00,26.6,26.6,19,63.11,0,0,,0,0,23.4,13,18,1011,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T22:00:00,26,26,19.4,66.78,0,0,,0,0,23.4,11.1,35,1011.2,32,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-05T23:00:00,25,25,19,69.35,0,0,,0,0,21.2,10.8,30,1011,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2020-12-06T00:00:00,24.6,24.6,19,71.06,0,0,,0,0,18.7,6.7,10,1011,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
