name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hồ Chí Minh, Việt Nam",2017-12-06T01:00:00,25,25,23.9,93.66,0,0,,0,0,10.1,1.6,360,1008.3,37.5,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T02:00:00,25,25,25,100,0,0,,0,0,6.8,3.6,331.2,1008,35.2,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T03:00:00,25,25,24,94.19,0,0,,0,0,5.8,5.4,310,1008,35.2,7,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T04:00:00,25,25,23.9,94.03,0,0,,0,0,6.5,3.3,360,1008.2,39.4,8.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T05:00:00,24,24,23,94.15,0,0,,0,0,7.6,3.6,260,1008,35.2,7,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T06:00:00,24,24,23,94.15,0,0,,0,0,7.6,0,0,1009,51.5,7,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T07:00:00,25,25,24,94.19,0,0,,,0,11.2,3.3,360,1010.1,40.3,9.1,45.1,0.2,0,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T08:00:00,26,26,24,88.76,0,0,,,0,13.3,3.6,296.6,1011,27,8,210.9,0.8,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T09:00:00,29,33.6,24,74.46,0,0,,,0,14,1.8,294.5,1011,27,8,405,1.5,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T10:00:00,30,35,24,70.21,0,0,,,0,14.4,1.8,270,1011.1,30.1,9.1,539.2,1.9,5,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T11:00:00,31,36.5,24,66.38,0,0,,,0,15.1,5.4,354.3,1010,50,8,579.8,2.1,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T12:00:00,31,36.5,24,66.38,0,0,,0,0,17.6,5.4,1.7,1010,50,8,608.9,2.2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T13:00:00,32,36.6,22.9,58.87,0,0,,0,0,19.1,1.6,360,1009.1,50,9.1,546.8,2,5,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T14:00:00,32,35.8,22,55.56,0.1,100,rain,0,0,21.6,9.4,10,1008,50,8,532.1,1.9,5,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T15:00:00,32,37.9,24,62.71,0,0,,0,0,22.3,7.6,340,1008,50,10,488.2,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T16:00:00,31.9,36.8,23.1,59.63,0,0,,0,0,21.6,5.4,339.2,1007.2,50.9,9.1,339.2,1.2,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T17:00:00,31,36.5,24,66.38,0,0,,0,0,18,3.6,317.8,1007,50,8,118.7,0.4,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T18:00:00,30,36.2,25,74.63,0,0,,0,0,6.8,3.6,216.7,1008,35.2,8,9.2,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T19:00:00,28.9,34.2,24.9,79.04,0,0,,0,0,7.2,11.7,154,1009.2,39.4,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T20:00:00,28,32.7,25,83.79,0,0,,0,0,7.6,9.4,190,1010,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T21:00:00,28,32.7,25,83.79,0,0,,0,0,8.6,5.4,172,1010,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T22:00:00,27.9,32.5,24.9,83.92,0,0,,0,0,9.7,8.5,206,1010.1,39.4,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-06T23:00:00,27,30.6,25,88.84,0,0,,0,0,10.4,5.4,185.7,1010,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T00:00:00,27,30.6,25,88.84,0,0,,0,0,9,1.8,189.5,1010,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T01:00:00,26,26,25,93.97,0,0,,0,0,8.3,4.9,306,1009.2,37.5,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T02:00:00,26,26,25,94.23,0,0,,0,0,7.2,3.6,280,1009,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T03:00:00,26,26,25,94.23,0,0,,0,0,5.4,1.8,202.1,1008,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T04:00:00,25.1,25.1,25,99.44,0,0,,0,0,3.6,3.3,278,1008.2,34.7,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T05:00:00,25,25,25,100,0,0,,0,0,3.6,3.6,330,1009,35.2,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T06:00:00,25,25,25,100,0,0,,0,0,3.2,1.8,70,1009,35.2,6,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T07:00:00,26,26,25.9,99.39,0,0,,,0,7.6,3.3,36,1010.1,34.7,4.6,56.4,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T08:00:00,28,33.5,26,88.91,0,0,,,0,9.7,3.6,296.4,1011,35.2,3,237.2,0.9,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T09:00:00,29,35.6,26,83.9,0,0,,,0,15.8,1.8,256,1011,35.2,4,400.3,1.4,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T10:00:00,30,37.2,25.8,78.32,0,0,,,0,16.9,5.6,140,1011.2,40.3,6.4,548.9,2,5,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T11:00:00,31,36.5,24,66.38,0,0,,,0,17.3,1.8,262.1,1010,35.2,5,551,2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T12:00:00,32,39.2,25,66.58,0,0,,0,0,17.6,1.8,277.7,1009,50,6,650.3,2.3,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T13:00:00,32.9,37,22,52.74,0,0,,0,0,17.3,4.3,90,1009.1,49.1,9.1,581.6,2.1,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T14:00:00,30,38.8,27,84,0,0,,0,0,18.7,14.8,280,1008,50,5,582.7,2.1,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T15:00:00,32,37.9,24,62.71,0.2,100,rain,0,0,18.7,11.2,270,1008,50,8,427.1,1.5,4,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T16:00:00,31,37.6,25,70.47,0,0,,0,0,19.1,2.6,180,1008.1,65.7,9.1,295,1.1,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T17:00:00,30,37.4,26,79.19,0.3,100,rain,0,0,16.6,13,180,1008,66.3,8,119.9,0.4,1,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T18:00:00,29,35.6,26,83.9,0,0,,0,0,13.3,5.4,207,1008,50,,8.5,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T19:00:00,28.9,34.2,24.9,78.91,0,0,,0,0,11.5,7.5,196,1009.2,68.5,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T20:00:00,28,31.9,24,78.92,0,0,,0,0,11.2,7.6,180,1010,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T21:00:00,27,30.6,25,88.84,0,0,,0,0,10.1,7.6,200,1011,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T22:00:00,27,30.6,25,88.89,0,0,,0,0,9.7,4.9,206,1011.2,39.4,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-07T23:00:00,27,30.6,25,88.84,0,0,,0,0,8.6,3.6,154.5,1011,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T00:00:00,27,30.6,25,88.84,0,0,,0,0,7.9,3.6,110,1011,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T01:00:00,26,26,25,93.97,0,0,,0,0,6.5,1.6,333,1011.1,39.4,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T02:00:00,26,26,25,94.23,0,0,,0,0,4.3,5.4,320,1010,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T03:00:00,25,25,25,100,0,0,,0,0,5.4,1.8,333.9,1010,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T04:00:00,25.9,25.9,24.9,94.02,0,0,,0,0,6.8,3.3,360,1011.1,54.1,5.5,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T05:00:00,26,26,25,94.23,0.1,100,rain,0,0,9,5.4,347,1011,51.5,3,0,0,0,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T06:00:00,25,25,25,100,0,0,,0,0,9.4,7.6,360,1011,51.5,2,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T07:00:00,26,26,24.9,93.76,0,0,,,0,14.4,1.6,360,1012.2,37.5,3.7,54,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T08:00:00,27,30.6,25,88.84,0,0,,,0,16.6,1.8,345.9,1012,35.2,6,228.3,0.8,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T09:00:00,29,34.5,25,79.06,0,0,,,0,17.3,1.8,355.1,1012,50,8,382,1.4,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T10:00:00,30.9,37.5,25,71.08,0,0,,,0,17.6,5.2,270,1012.2,53.7,9.1,602,2.2,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T11:00:00,32,37.9,24,62.71,0,0,,,0,18,1.8,11.4,1011,50,8,751.6,2.7,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T12:00:00,33,38.1,23,55.8,0.1,100,rain,0,0,17.6,5.4,27.5,1010,50,9,798.2,2.9,8,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T13:00:00,33.8,38.1,22,50.32,0,0,,0,0,17.6,14.1,69,1009.2,52.8,10.9,754,2.7,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T14:00:00,33,34,18,40.99,0.1,100,rain,0,0,13,13,50,1008,50,10,680.1,2.4,7,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T15:00:00,33,34.6,19,43.64,0.1,100,rain,0,0,12.2,9.4,50,1008,50,10,486.6,1.8,5,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T16:00:00,30,35.9,24.8,74.08,0,0,,0,0,12.6,14.7,169,1008.2,49.1,9.1,292.6,1.1,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T17:00:00,29,34.5,25,79.06,0.1,100,rain,0,0,15.5,14.8,180,1009,88.8,8,116,0.4,1,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T18:00:00,28,31.9,24,78.92,0,0,,0,0,19.1,14.8,190,1009,50,8,9.2,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T19:00:00,27.9,31.7,23.9,78.82,0,0,,0,0,18.7,4.9,360,1010.1,50.9,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T20:00:00,27,30.6,25,88.84,0,0,,0,0,15.1,5.4,180.8,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T21:00:00,27,30.6,25,88.84,0,0,,0,0,9.7,3.6,218.7,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T22:00:00,26,26,20.4,71.05,0,0,,0,0,6.5,11.7,360,1011.2,53.7,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-08T23:00:00,26,26,20,69.54,0,0,,0,0,7.9,9.4,350,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T00:00:00,25,25,20,73.8,0,0,,0,0,10.1,9.4,350,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T01:00:00,24,24,19.9,77.82,0,0,,0,0,11.2,6.9,360,1011,50.4,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T02:00:00,24,24,20,78.35,0,0,,0,0,15.1,11.2,10,1010,51.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T03:00:00,23,23,20,83.22,0,0,,0,0,16.2,5.4,340,1010,51.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T04:00:00,22.1,22.1,19.9,87.27,0,0,,0,0,16.2,5.2,339,1011.1,55.1,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T05:00:00,22,22,19,83.11,0,0,,0,0,15.8,7.6,10,1011,51.5,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T06:00:00,22,22,18,78.06,0,0,,0,0,15.1,7.6,10,1012,35.2,7,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T07:00:00,23,23,19,78.12,0,0,,,0,14.8,5.2,230,1013,27.3,10.9,56,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T08:00:00,25,25,19,69.35,0,0,,,0,16.9,9.4,30,1013,27,10,224.1,0.8,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T09:00:00,27,28.5,20,65.56,0,0,,,0,17.3,5.4,31.5,1013,27,10,377.8,1.4,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T10:00:00,28,30.1,20.9,65.39,0,0,,,0,15.5,3.3,82,1013.1,27.3,10.9,530.5,1.9,5,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T11:00:00,29,31.3,21,62.06,0,0,,,0,15.5,5.4,133.6,1012,27,10,682.1,2.5,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T12:00:00,30,31.9,20,55.08,0,0,,0,0,15.5,7.6,120,1011,27,10,616.8,2.2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T13:00:00,30,31.9,20,54.8,0,0,,0,0,15.1,5.6,230,1010.2,49.1,10.9,515.9,1.9,5,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T14:00:00,31,33,20,52.01,0,0,,0,0,12.2,5.4,218.5,1009,88.8,10,496,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T15:00:00,30,32.5,21,58.58,0,0,,0,0,11.2,3.6,299,1009,88.8,10,436.6,1.6,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T16:00:00,30,32.4,20.9,58.4,0,0,,0,0,10.1,7.5,230,1009.2,83.3,10.9,268.7,1,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T17:00:00,29,30.8,20,58.34,0,0,,0,0,8.3,7.6,250,1010,88.8,8,90.5,0.3,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T18:00:00,28,30.6,22,69.92,0,0,,0,0,9.7,14.8,170,1011,88.8,8,8.5,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T19:00:00,26.9,29.1,22,74.33,0,0,,0,0,11.9,11.7,197,1011.3,88,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T20:00:00,27,29.2,22,74.14,0,0,,0,0,14,11.2,170,1012,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T21:00:00,26,26,23,83.56,0,0,,0,0,14,9.4,190,1012,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T22:00:00,25.9,25.9,23,83.7,0,0,,0,0,12.2,4.9,360,1012.1,52.8,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-09T23:00:00,26,26,24,88.76,0,0,,0,0,9,7.6,30,1012,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T00:00:00,26,26,23,83.56,0,0,,0,0,7.6,5.4,262.8,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T01:00:00,24.1,24.1,20.3,79.51,0,0,,0,0,6.5,9.4,340,1011.1,52.8,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T02:00:00,23,23,21,88.52,0,0,,0,0,10.1,9.4,360,1011,35.2,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T03:00:00,23,23,20,83.22,0,0,,0,0,10.1,7.6,350,1010,35.2,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T04:00:00,22.1,22.1,20.1,88.24,0,0,,0,0,7.6,3.3,360,1011.1,39.4,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T05:00:00,21,21,20,94.02,0,0,,0,0,7.2,5.4,317.1,1011,35.2,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T06:00:00,21,21,20,94.02,0,0,,0,0,6.8,3.6,315.6,1012,35.2,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T07:00:00,23,23,21,88.47,0,0,,,0,6.1,3.3,27,1012.3,37.5,9.1,53,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T08:00:00,26,26,21,73.97,0,0,,,0,10.4,3.6,337.1,1013,27,8,257,0.9,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T09:00:00,27,29.2,22,74.14,0,0,,,0,13,3.6,239,1013,0,8,453.1,1.6,5,,Clear,clear-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T10:00:00,28.9,31.9,22,66.22,0,0,,,0,14.4,6.9,360,1013.3,6.1,9.1,556.1,2,6,,Clear,clear-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T11:00:00,29,31.3,21,62.06,0,0,,,0,14.8,5.4,243.7,1013,50,8,602.8,2.2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T12:00:00,30,33.3,22,62.28,0,0,,0,0,15.1,1.8,254.7,1012,50,8,670.1,2.4,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T13:00:00,31,34.4,21.9,58.7,0,0,,0,0,15.1,7.2,200,1011.1,50.9,9.1,635.9,2.3,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T14:00:00,31,34.5,22,58.81,0,0,,0,0,15.8,7.6,210,1010,88.8,8,689.1,2.5,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T15:00:00,30,32.5,21,58.58,0,0,,0,0,14.4,9.4,200,1010,88.8,8,474.3,1.7,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T16:00:00,29,31.9,21.8,65.3,0,0,,0,0,11.9,8.8,289,1010.3,83.3,9.1,291.9,1.1,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T17:00:00,28,31.2,23,74.3,0,0,,0,0,9.4,11.2,190,1011,50,8,133.2,0.5,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T18:00:00,27,29.6,23,78.78,0,0,,0,0,7.6,11.2,200,1012,88.8,6,9.8,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T19:00:00,26.9,29,21.9,74.12,0,0,,0,0,7.9,10.1,197,1012.3,49.1,7.3,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T20:00:00,26,26,22,78.64,0,0,,0,0,8.6,9.4,170,1013,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T21:00:00,26,26,22,78.64,0,0,,0,0,10.4,5.4,138.8,1013,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T22:00:00,25,25,22,83.31,0,0,,0,0,12.2,3.3,109,1012.3,46.3,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-10T23:00:00,25,25,22,83.45,0,0,,0,0,12.6,5.4,134.7,1012,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T00:00:00,24,24,22,88.6,0,0,,0,0,11.2,3.6,137.6,1012,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T01:00:00,24,24,22.1,88.85,0,0,,0,0,9.7,3.3,360,1012.1,34.7,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T02:00:00,23,23,22,94.11,0,0,,0,0,9,3.6,80,1011,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2017-12-11T03:00:00,24,24,23,94.15,0,0,,0,0,8.6,1.8,141.2,1011,35.2,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
