datetime,temp,feelslike,dew,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
2015-12-01T00:00:00,27.4,30.3,23.0,76.92,6.1,7.0,100.0,1012.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-01T01:00:00,26.9,29.2,22.2,75.53,6.8,7.7,100.0,1011.3,49.1,10.9,0.0,0.0,0,Partially cloudy
2015-12-01T02:00:00,27.0,29.6,23.0,78.78,8.6,8.6,106.0,1011.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-01T03:00:00,27.0,29.6,23.0,78.78,7.6,10.4,102.0,1010.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-01T04:00:00,26.6,26.6,23.1,81.56,6.8,7.7,110.0,1011.0,52.8,10.9,0.0,0.0,0,Partially cloudy
2015-12-01T05:00:00,26.0,26.0,23.0,83.56,6.8,7.6,110.0,1011.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-01T06:00:00,26.0,26.0,23.0,83.56,6.8,7.7,100.0,1012.0,41.9,10.0,0.0,0.0,0,Partially cloudy
2015-12-01T07:00:00,27.3,31.0,24.4,84.14,11.2,6.0,54.0,1012.1,90.0,11.5,66.6,0.2,1,Partially cloudy
2015-12-01T08:00:00,29.4,34.2,24.0,72.73,15.1,7.7,50.0,1012.0,23.4,10.0,249.2,0.9,2,Partially cloudy
2015-12-01T09:00:00,30.0,34.7,23.6,68.59,16.6,5.9,40.0,1012.0,52.9,10.0,456.3,1.6,5,Partially cloudy
2015-12-01T10:00:00,31.4,36.7,23.7,63.69,32.8,5.1,26.0,1012.3,32.0,10.6,645.5,2.3,6,Partially cloudy
2015-12-01T11:00:00,32.0,36.8,23.0,59.04,32.0,3.9,15.1,1011.0,35.2,10.0,712.9,2.6,7,Partially cloudy
2015-12-01T12:00:00,32.6,38.0,23.4,58.52,31.7,6.7,18.5,1010.0,66.3,10.0,780.9,2.8,8,Partially cloudy
2015-12-01T13:00:00,32.0,37.9,24.0,62.89,31.0,6.7,42.0,1009.3,88.0,10.9,696.5,2.5,7,Partially cloudy
2015-12-01T14:00:00,33.4,40.6,24.6,60.03,28.4,1.5,0.0,1008.0,66.3,10.0,665.2,2.4,7,Partially cloudy
2015-12-01T15:00:00,33.0,37.4,22.4,53.83,24.8,3.9,125.9,1008.0,88.8,10.0,469.1,1.7,5,"Rain, Partially cloudy"
2015-12-01T16:00:00,32.0,37.5,23.7,61.44,22.7,11.5,190.0,1009.1,52.8,10.9,319.3,1.1,3,Partially cloudy
2015-12-01T17:00:00,31.0,36.5,24.0,66.38,22.3,16.2,190.0,1010.0,50.0,9.2,110.7,0.4,1,"Rain, Partially cloudy"
2015-12-01T18:00:00,26.6,26.6,21.0,71.43,10.1,12.3,360.0,1011.0,50.0,6.8,6.7,0.0,0,Partially cloudy
2015-12-01T19:00:00,26.3,26.3,21.6,75.24,5.8,4.7,43.0,1011.1,52.8,9.1,0.0,0.0,0,Partially cloudy
2015-12-01T20:00:00,26.4,26.4,22.0,76.77,7.9,0.7,0.0,1012.0,50.0,8.8,0.0,0.0,0,Partially cloudy
2015-12-01T21:00:00,26.0,26.0,22.4,80.61,7.9,3.6,321.5,1012.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-01T22:00:00,27.0,29.5,22.8,78.22,6.8,0.0,360.0,1012.2,48.1,10.9,0.0,0.0,0,Partially cloudy
2015-12-01T23:00:00,26.0,26.0,23.0,83.56,7.2,6.7,328.0,1011.0,50.0,9.2,0.0,0.0,0,Partially cloudy
2015-12-02T00:00:00,25.6,25.6,22.6,83.52,7.6,2.9,330.0,1011.0,50.0,6.0,0.0,0.0,0,Partially cloudy
2015-12-02T01:00:00,25.1,25.1,22.6,86.09,7.2,2.3,360.0,1011.1,46.3,6.6,0.0,0.0,0,Partially cloudy
2015-12-02T02:00:00,25.0,25.0,22.6,86.52,6.5,1.8,40.0,1011.0,50.0,5.0,0.0,0.0,0,Partially cloudy
2015-12-02T03:00:00,25.0,25.0,23.0,88.68,6.8,1.8,40.0,1010.0,50.0,4.0,0.0,0.0,0,Partially cloudy
2015-12-02T04:00:00,24.5,24.5,22.6,89.4,7.2,1.6,344.0,1011.1,46.3,5.5,0.0,0.0,0,Partially cloudy
2015-12-02T05:00:00,25.0,25.0,23.0,88.68,6.5,3.3,354.1,1011.0,50.0,4.0,0.0,0.0,0,Partially cloudy
2015-12-02T06:00:00,25.0,25.0,23.0,88.68,6.1,5.9,10.0,1012.0,41.9,4.0,0.0,0.0,0,Partially cloudy
2015-12-02T07:00:00,26.0,26.0,24.1,89.26,10.1,8.3,10.0,1013.0,27.3,6.8,74.4,0.3,1,Partially cloudy
2015-12-02T08:00:00,27.4,31.5,25.0,86.74,13.0,4.3,14.1,1013.0,27.0,7.0,278.5,1.0,3,Partially cloudy
2015-12-02T09:00:00,29.4,35.2,25.0,77.22,14.8,5.2,30.0,1013.0,27.0,8.0,488.0,1.8,5,Partially cloudy
2015-12-02T10:00:00,30.4,36.3,24.6,71.2,16.2,8.5,10.0,1013.2,34.7,9.9,634.1,2.3,6,Partially cloudy
2015-12-02T11:00:00,32.0,37.9,24.0,62.71,16.6,9.4,348.0,1012.0,50.0,10.0,709.4,2.6,7,"Rain, Partially cloudy"
2015-12-02T12:00:00,32.4,37.7,23.4,59.14,15.1,8.6,330.0,1011.0,50.0,10.0,766.6,2.8,8,"Rain, Partially cloudy"
2015-12-02T13:00:00,33.4,38.4,22.9,54.2,21.6,7.7,328.0,1010.3,49.1,10.9,747.6,2.7,7,Partially cloudy
2015-12-02T14:00:00,34.0,38.7,22.4,50.9,21.2,8.6,350.0,1009.0,50.0,10.0,696.0,2.5,7,Partially cloudy
2015-12-02T15:00:00,33.4,37.9,22.4,52.62,20.5,6.7,30.0,1009.0,50.0,10.0,515.8,1.9,5,"Rain, Partially cloudy"
2015-12-02T16:00:00,31.9,37.0,23.4,60.96,19.8,5.4,24.0,1009.2,53.7,10.9,270.4,1.0,3,Partially cloudy
2015-12-02T17:00:00,30.6,34.5,22.6,62.41,20.5,15.1,142.0,1010.0,50.0,10.0,114.3,0.4,1,Partially cloudy
2015-12-02T18:00:00,29.0,32.3,22.4,67.63,16.6,18.2,148.0,1011.0,50.0,10.0,7.1,0.0,0,Partially cloudy
2015-12-02T19:00:00,28.5,32.1,23.1,72.75,13.0,11.5,207.0,1011.2,42.6,10.9,0.0,0.0,0,Partially cloudy
2015-12-02T20:00:00,28.0,31.2,23.0,74.3,13.3,6.7,250.0,1012.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-02T21:00:00,28.0,31.2,23.0,74.3,13.7,4.7,180.0,1012.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-02T22:00:00,27.9,31.3,23.2,75.78,14.4,8.5,322.0,1012.2,30.1,10.9,0.0,0.0,0,Partially cloudy
2015-12-02T23:00:00,28.0,31.2,23.0,74.3,14.4,5.2,160.0,1011.0,35.2,10.0,0.0,0.0,0,Partially cloudy
2015-12-03T00:00:00,28.0,31.2,23.0,74.3,13.3,6.7,150.0,1011.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-03T01:00:00,27.5,30.5,23.2,77.33,9.7,3.3,360.0,1011.3,48.1,10.9,0.0,0.0,0,Partially cloudy
2015-12-03T02:00:00,27.0,29.4,22.6,76.86,9.0,5.4,128.1,1011.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-03T03:00:00,26.0,26.0,22.0,78.64,7.6,5.4,90.0,1011.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-03T04:00:00,26.0,26.0,22.6,81.67,5.8,5.4,77.0,1011.2,46.3,10.9,0.0,0.0,0,Partially cloudy
2015-12-03T05:00:00,26.0,26.0,23.0,83.56,6.8,2.9,10.0,1011.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-03T06:00:00,26.0,26.0,23.0,83.56,7.2,3.6,30.0,1012.0,27.0,3.0,0.0,0.0,0,Partially cloudy
2015-12-03T07:00:00,26.9,30.1,24.4,86.17,13.3,5.9,60.0,1013.1,27.3,5.5,65.8,0.2,1,Partially cloudy
2015-12-03T08:00:00,27.8,31.9,24.4,81.75,18.4,8.3,46.0,1013.0,27.0,4.4,259.9,0.9,3,Partially cloudy
2015-12-03T09:00:00,31.1,36.7,24.1,66.39,21.6,9.4,50.0,1013.0,28.1,,469.0,1.7,5,Partially cloudy
2015-12-03T10:00:00,32.2,37.9,23.7,60.72,25.6,7.4,70.0,1012.3,25.4,10.9,556.9,2.0,6,Partially cloudy
2015-12-03T11:00:00,33.0,37.0,22.0,52.51,25.6,5.9,30.0,1011.0,35.2,10.0,723.7,2.6,7,Partially cloudy
2015-12-03T12:00:00,34.0,37.0,20.6,45.55,25.9,11.6,98.0,1010.0,50.0,10.0,816.3,2.9,8,Partially cloudy
2015-12-03T13:00:00,33.5,36.9,21.1,48.18,25.9,13.1,126.0,1009.4,62.9,10.9,695.2,2.5,7,Partially cloudy
2015-12-03T14:00:00,34.0,37.3,21.0,46.7,23.4,9.0,114.0,1009.0,72.5,10.0,613.6,2.2,6,Partially cloudy
2015-12-03T15:00:00,33.0,37.0,22.0,52.51,22.7,13.3,174.0,1008.0,66.3,10.0,395.2,1.4,4,"Rain, Partially cloudy"
2015-12-03T16:00:00,32.6,36.6,22.1,54.22,20.5,14.7,173.0,1009.1,48.1,10.9,325.9,1.2,3,Partially cloudy
2015-12-03T17:00:00,31.6,35.3,22.0,56.86,18.4,15.5,156.0,1009.0,41.9,10.0,95.3,0.3,1,"Rain, Partially cloudy"
2015-12-03T18:00:00,30.6,34.0,22.0,60.2,12.2,13.7,132.0,1010.0,27.0,10.0,8.0,0.0,0,"Rain, Partially cloudy"
2015-12-03T19:00:00,29.5,32.1,21.2,61.13,37.1,14.4,124.0,1010.2,25.4,10.9,0.0,0.0,0,Partially cloudy
2015-12-03T20:00:00,29.0,32.0,22.0,65.97,13.0,12.2,110.0,1011.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-03T21:00:00,29.0,32.0,22.0,65.97,13.3,11.9,106.0,1011.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-03T22:00:00,28.0,30.7,22.1,70.56,13.0,13.4,87.0,1010.3,25.4,10.9,0.0,0.0,0,Partially cloudy
2015-12-03T23:00:00,28.0,30.6,22.0,69.92,11.2,12.6,90.0,1011.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-04T00:00:00,27.0,29.0,21.4,71.5,11.9,11.2,78.0,1011.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-04T01:00:00,26.6,26.6,21.8,75.18,13.7,9.1,54.0,1010.3,25.4,10.9,0.0,0.0,0,Partially cloudy
2015-12-04T02:00:00,26.0,26.0,21.0,73.97,13.7,5.9,44.0,1010.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-04T03:00:00,26.0,26.0,21.4,75.84,12.6,2.5,10.0,1010.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-04T04:00:00,25.4,25.4,21.6,79.68,11.5,3.6,41.0,1011.1,24.5,10.9,0.0,0.0,0,Partially cloudy
2015-12-04T05:00:00,25.0,25.0,22.0,83.45,9.4,2.5,48.1,1011.0,27.0,9.2,0.0,0.0,0,Partially cloudy
2015-12-04T06:00:00,25.0,25.0,22.0,83.45,7.9,6.7,360.0,1012.0,35.2,8.0,0.0,0.0,0,Partially cloudy
2015-12-04T07:00:00,26.4,26.4,23.0,81.9,9.7,2.9,66.2,1013.1,48.1,8.8,68.1,0.2,1,Partially cloudy
2015-12-04T08:00:00,28.4,32.6,24.0,77.07,11.9,4.7,68.4,1014.0,27.0,6.0,269.8,1.0,3,Partially cloudy
2015-12-04T09:00:00,30.0,34.3,23.2,66.92,16.2,3.6,80.0,1014.0,35.2,10.0,437.5,1.6,4,Partially cloudy
2015-12-04T10:00:00,31.3,35.0,22.1,58.2,35.3,8.2,160.0,1013.3,50.0,10.9,630.9,2.3,6,Partially cloudy
2015-12-04T11:00:00,32.0,34.9,21.0,52.26,36.7,8.3,81.9,1012.0,50.0,10.0,713.8,2.6,7,Partially cloudy
2015-12-04T12:00:00,32.4,35.7,21.4,52.37,38.5,11.2,82.0,1011.0,88.8,10.0,753.8,2.7,8,Partially cloudy
2015-12-04T13:00:00,33.3,36.6,21.1,49.01,38.9,18.1,105.0,1009.5,71.3,10.9,791.5,2.8,8,Partially cloudy
2015-12-04T14:00:00,33.4,35.8,20.0,45.39,34.9,19.6,90.0,1009.0,50.0,10.0,658.3,2.4,7,Partially cloudy
2015-12-04T15:00:00,33.0,35.3,20.0,46.44,34.9,15.8,64.0,1009.0,50.0,10.0,543.8,2.0,5,Partially cloudy
2015-12-04T16:00:00,32.6,35.1,20.4,48.72,31.7,11.5,88.0,1009.1,48.1,10.9,346.0,1.2,3,Partially cloudy
2015-12-04T17:00:00,31.6,34.8,21.4,54.84,23.8,15.8,120.0,1009.0,41.9,10.0,150.8,0.5,2,Partially cloudy
2015-12-04T18:00:00,30.6,33.7,21.6,58.72,11.9,15.5,110.0,1010.0,27.0,10.0,9.4,0.0,0,Partially cloudy
2015-12-04T19:00:00,29.9,31.7,19.9,55.06,13.0,13.1,110.0,1010.2,25.4,10.9,0.0,0.0,0,Partially cloudy
2015-12-04T20:00:00,29.0,31.0,20.4,59.83,14.0,12.2,110.0,1011.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-04T21:00:00,28.0,30.1,21.0,65.77,13.7,10.4,110.0,1011.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-04T22:00:00,27.5,30.0,22.2,72.82,14.4,11.1,122.0,1011.2,25.4,10.9,0.0,0.0,0,Partially cloudy
2015-12-04T23:00:00,27.0,29.2,22.0,74.14,14.8,7.6,116.0,1011.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-05T00:00:00,26.6,26.6,21.6,74.07,14.4,7.7,110.0,1011.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-05T01:00:00,25.7,25.7,22.1,80.66,13.7,7.3,80.0,1010.3,24.5,10.9,0.0,0.0,0,Partially cloudy
2015-12-05T02:00:00,25.0,25.0,21.6,81.4,10.8,5.9,48.0,1009.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-05T03:00:00,24.6,24.6,21.0,80.43,10.1,5.4,36.0,1010.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-05T04:00:00,24.1,24.1,21.1,83.26,9.7,1.6,26.0,1010.1,24.5,10.6,0.0,0.0,0,Partially cloudy
2015-12-05T05:00:00,24.0,24.0,21.0,83.34,9.0,2.9,340.0,1010.0,27.0,6.8,0.0,0.0,0,Partially cloudy
2015-12-05T06:00:00,24.4,24.4,21.4,83.38,9.4,4.1,360.0,1011.0,14.8,4.6,0.0,0.0,0,Clear
2015-12-05T07:00:00,25.9,25.9,23.0,83.94,13.3,6.0,12.0,1012.1,25.4,7.3,71.3,0.3,1,Partially cloudy
2015-12-05T08:00:00,27.4,30.3,23.0,76.92,16.2,6.7,20.0,1013.0,25.0,8.0,276.3,1.0,3,Partially cloudy
2015-12-05T09:00:00,29.4,33.3,23.0,68.48,18.7,7.6,20.0,1013.0,18.7,10.0,491.3,1.8,5,Clear
2015-12-05T10:00:00,30.4,34.6,22.9,64.32,24.5,9.8,18.0,1012.3,10.0,11.5,655.4,2.4,7,Clear
2015-12-05T11:00:00,32.0,36.3,22.6,57.6,28.8,7.6,10.0,1012.0,30.0,10.0,748.5,2.7,7,"Rain, Partially cloudy"
2015-12-05T12:00:00,32.0,35.4,21.6,54.2,30.6,9.4,4.0,1010.0,51.5,10.0,691.1,2.5,7,Partially cloudy
2015-12-05T13:00:00,32.4,36.3,22.0,54.15,27.7,7.8,27.0,1009.4,85.2,10.9,727.0,2.6,7,Partially cloudy
2015-12-05T14:00:00,32.6,36.5,22.0,53.73,23.8,6.7,70.0,1009.0,88.8,10.0,585.2,2.1,6,Partially cloudy
2015-12-05T15:00:00,32.6,36.1,21.6,52.41,22.3,9.7,30.0,1009.0,50.0,10.0,526.3,1.9,5,Partially cloudy
2015-12-05T16:00:00,31.9,35.0,21.3,53.51,20.5,3.9,160.0,1009.2,53.7,10.9,335.0,1.2,3,Partially cloudy
2015-12-05T17:00:00,31.2,33.9,21.0,54.74,19.8,3.6,76.3,1010.0,50.0,10.0,139.8,0.5,1,"Rain, Partially cloudy"
2015-12-05T18:00:00,28.0,30.9,22.4,71.68,16.9,10.1,238.0,1011.0,50.0,8.8,8.0,0.0,0,"Rain, Partially cloudy"
2015-12-05T19:00:00,28.0,31.4,23.1,74.6,9.7,7.2,232.0,1012.0,48.1,9.3,0.0,0.0,0,Partially cloudy
2015-12-05T20:00:00,28.0,31.5,23.4,76.15,7.9,5.4,270.0,1012.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-05T21:00:00,28.4,31.6,22.6,70.79,7.2,4.9,130.0,1012.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-05T22:00:00,28.0,30.7,22.2,71.08,7.2,7.5,118.0,1012.3,46.3,10.9,0.0,0.0,0,Partially cloudy
2015-12-05T23:00:00,28.0,30.6,22.0,69.92,7.6,7.6,136.0,1012.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-06T00:00:00,28.0,30.6,22.0,69.92,7.6,6.7,130.0,1012.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-06T01:00:00,27.4,30.0,22.2,73.27,7.6,7.0,77.0,1011.3,27.3,10.9,0.0,0.0,0,Partially cloudy
2015-12-06T02:00:00,26.6,26.6,22.0,75.93,7.9,5.2,100.0,1011.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-06T03:00:00,27.0,29.4,22.6,76.86,6.8,6.7,98.0,1010.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-06T04:00:00,26.0,26.0,22.2,79.68,6.5,4.9,67.0,1011.1,28.3,10.9,0.0,0.0,0,Partially cloudy
2015-12-06T05:00:00,26.0,26.0,22.0,78.64,6.8,3.6,70.0,1011.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-06T06:00:00,26.0,26.0,22.4,80.61,6.8,1.8,70.6,1011.0,27.0,8.8,0.0,0.0,0,Partially cloudy
2015-12-06T07:00:00,27.9,31.7,24.1,79.79,9.4,2.5,34.6,1012.1,25.4,8.6,63.9,0.2,1,Partially cloudy
2015-12-06T08:00:00,29.4,33.3,23.0,68.48,13.0,7.7,80.0,1013.0,27.0,8.8,239.7,0.9,2,Partially cloudy
2015-12-06T09:00:00,31.4,35.0,22.0,57.46,15.8,8.3,96.0,1013.0,27.0,10.0,460.7,1.7,5,Partially cloudy
2015-12-06T10:00:00,32.3,35.4,21.2,52.11,26.3,6.4,84.0,1012.3,27.3,10.9,624.1,2.2,6,Partially cloudy
2015-12-06T11:00:00,33.0,36.1,21.0,49.4,29.2,4.7,1.5,1011.0,50.0,10.0,781.8,2.8,8,Partially cloudy
2015-12-06T12:00:00,33.4,37.0,21.4,49.5,29.9,4.7,26.0,1010.0,50.0,10.0,783.6,2.8,8,Partially cloudy
2015-12-06T13:00:00,34.4,38.0,21.2,46.14,29.2,4.2,119.0,1009.4,48.1,10.9,771.5,2.8,8,Partially cloudy
2015-12-06T14:00:00,33.4,37.5,22.0,51.33,19.1,9.4,264.0,1008.0,66.3,10.0,635.6,2.3,6,Partially cloudy
2015-12-06T15:00:00,31.4,34.2,21.0,54.16,19.1,8.9,300.0,1008.0,50.0,7.6,517.2,1.9,5,Partially cloudy
2015-12-06T16:00:00,29.2,32.9,22.9,68.88,18.0,13.7,225.0,1009.1,48.1,10.9,321.4,1.2,3,Partially cloudy
2015-12-06T17:00:00,30.0,34.1,23.0,66.18,15.1,13.4,212.0,1009.0,50.0,10.0,126.7,0.5,1,"Rain, Partially cloudy"
2015-12-06T18:00:00,29.4,33.3,23.0,68.48,16.6,7.0,210.0,1010.0,50.0,10.0,6.4,0.0,0,"Rain, Partially cloudy"
2015-12-06T19:00:00,29.0,32.9,23.2,70.79,11.9,3.8,48.0,1011.0,49.1,10.9,0.0,0.0,0,Partially cloudy
2015-12-06T20:00:00,27.6,30.4,22.6,74.23,8.6,4.7,184.5,1011.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-06T21:00:00,28.0,31.2,23.0,74.3,6.8,5.4,266.0,1012.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-06T22:00:00,27.9,31.2,23.1,75.05,6.5,5.4,40.0,1012.2,65.7,9.1,0.0,0.0,0,Partially cloudy
2015-12-06T23:00:00,28.0,31.6,23.6,77.01,5.4,3.6,325.9,1012.0,88.8,8.0,0.0,0.0,0,Partially cloudy
2015-12-07T00:00:00,27.0,29.4,22.6,76.86,5.4,7.6,360.0,1011.0,88.8,8.0,0.0,0.0,0,Partially cloudy
2015-12-07T01:00:00,26.1,26.1,22.2,79.33,6.1,6.9,13.0,1011.3,84.2,9.1,0.0,0.0,0,Partially cloudy
2015-12-07T02:00:00,25.6,25.6,21.6,78.58,7.2,1.5,0.0,1011.0,88.8,8.0,0.0,0.0,0,Partially cloudy
2015-12-07T03:00:00,25.0,25.0,21.0,78.5,6.8,5.2,60.0,1011.0,88.8,8.0,0.0,0.0,0,Partially cloudy
2015-12-07T04:00:00,24.5,24.5,21.2,82.14,7.2,5.4,54.0,1011.2,65.7,9.1,0.0,0.0,0,Partially cloudy
2015-12-07T05:00:00,25.0,25.0,21.0,78.5,7.6,3.6,52.0,1012.0,50.0,8.0,0.0,0.0,0,Partially cloudy
2015-12-07T06:00:00,24.4,24.4,21.4,83.38,7.2,4.7,60.0,1012.0,25.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-07T07:00:00,26.3,26.3,23.0,81.9,9.7,6.7,80.0,1013.1,30.0,11.5,63.1,0.2,1,Partially cloudy
2015-12-07T08:00:00,28.4,31.9,23.0,72.56,11.9,4.7,1.1,1013.0,49.6,10.0,250.8,0.9,3,Partially cloudy
2015-12-07T09:00:00,30.0,34.1,23.0,66.18,13.0,5.2,10.0,1014.0,64.0,10.0,454.3,1.6,5,Partially cloudy
2015-12-07T10:00:00,31.3,36.0,23.1,61.71,13.3,5.2,90.0,1013.3,30.0,10.9,623.1,2.2,6,Partially cloudy
2015-12-07T11:00:00,32.4,37.3,23.0,57.7,20.5,4.7,19.2,1012.0,50.0,8.8,699.0,2.5,7,Partially cloudy
2015-12-07T12:00:00,32.0,35.8,22.0,55.56,20.2,6.3,40.0,1011.0,88.8,10.0,614.7,2.2,6,"Rain, Partially cloudy"
2015-12-07T13:00:00,32.9,37.0,22.1,53.24,33.1,8.5,62.0,1010.4,74.2,10.9,748.9,2.7,7,Partially cloudy
2015-12-07T14:00:00,33.6,36.5,20.6,46.6,27.4,7.6,90.0,1010.0,66.3,10.0,438.0,1.6,4,Partially cloudy
2015-12-07T15:00:00,33.0,35.6,20.4,47.63,23.4,10.4,40.0,1009.0,50.0,10.0,337.7,1.2,3,"Rain, Partially cloudy"
2015-12-07T16:00:00,31.8,35.0,21.3,53.75,22.7,8.2,58.0,1010.1,50.9,10.9,178.3,0.6,2,Partially cloudy
2015-12-07T17:00:00,30.6,34.0,22.0,60.2,12.6,9.0,176.0,1010.0,50.0,10.0,88.5,0.3,1,Partially cloudy
2015-12-07T18:00:00,29.0,32.7,23.0,70.11,11.9,5.4,163.8,1011.0,50.0,10.0,7.5,0.0,0,Partially cloudy
2015-12-07T19:00:00,28.9,32.7,23.2,71.37,10.8,5.7,56.0,1012.1,53.7,10.9,0.0,0.0,0,Partially cloudy
2015-12-07T20:00:00,29.0,32.6,23.0,70.1,6.8,5.4,156.0,1012.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-07T21:00:00,28.6,30.8,21.0,63.54,6.8,10.1,36.0,1012.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-07T22:00:00,27.5,29.7,21.4,69.18,5.4,8.8,27.0,1012.3,27.3,10.9,0.0,0.0,0,Partially cloudy
2015-12-07T23:00:00,27.0,28.8,21.0,69.73,6.1,11.5,38.0,1012.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-08T00:00:00,26.0,26.0,21.0,73.97,7.6,8.3,44.0,1012.0,27.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-08T01:00:00,26.0,26.0,21.3,75.05,8.3,5.4,29.0,1011.3,24.5,10.9,0.0,0.0,0,Partially cloudy
2015-12-08T02:00:00,26.0,26.0,21.0,73.96,7.6,1.8,8.1,1011.0,25.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-08T03:00:00,25.0,25.0,21.0,78.5,6.8,6.3,70.0,1010.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-08T04:00:00,24.7,24.7,20.9,79.72,6.5,4.7,54.0,1010.2,50.0,10.9,0.0,0.0,0,Partially cloudy
2015-12-08T05:00:00,24.6,24.6,20.6,78.44,6.8,5.4,30.0,1011.0,50.0,10.0,0.0,0.0,0,Partially cloudy
2015-12-08T06:00:00,24.4,24.4,21.0,81.33,6.8,3.9,27.8,1011.0,41.9,10.0,0.0,0.0,0,Partially cloudy
2015-12-08T07:00:00,26.7,28.9,22.3,76.8,10.4,2.9,40.0,1012.1,10.0,11.5,64.4,0.2,1,Clear
2015-12-08T08:00:00,28.4,31.2,22.0,68.28,13.0,8.3,48.0,1013.0,0.0,8.6,264.2,1.0,3,Clear
2015-12-08T09:00:00,30.4,33.8,22.0,60.84,13.7,8.6,42.0,1013.0,1.8,10.0,466.6,1.7,5,Clear
2015-12-08T10:00:00,31.9,35.4,21.7,55.17,13.3,7.0,44.0,1012.3,26.0,10.9,641.6,2.3,6,Partially cloudy
2015-12-08T11:00:00,33.0,36.6,21.6,51.22,20.5,9.8,60.0,1011.0,35.2,10.0,757.7,2.7,8,"Rain, Partially cloudy"
2015-12-08T12:00:00,32.6,36.1,21.6,52.41,24.1,11.2,28.0,1010.0,66.3,10.0,729.2,2.6,7,"Rain, Partially cloudy"
2015-12-08T13:00:00,32.9,37.0,22.1,53.24,30.2,11.4,36.0,1009.4,88.0,10.9,680.6,2.5,7,Partially cloudy
2015-12-08T14:00:00,34.0,38.3,22.0,49.65,29.2,4.7,29.8,1008.0,88.8,10.0,606.5,2.2,6,Partially cloudy
2015-12-08T15:00:00,33.0,36.1,21.0,49.4,26.6,8.6,79.0,1008.0,88.8,10.0,496.9,1.8,5,Partially cloudy
2015-12-08T16:00:00,32.9,36.3,21.3,50.64,23.4,6.1,85.0,1009.1,50.0,10.9,347.3,1.3,3,Partially cloudy
2015-12-08T17:00:00,31.6,34.8,21.4,54.84,18.7,5.4,153.3,1009.0,50.0,10.0,142.8,0.5,1,"Rain, Partially cloudy"
2015-12-08T18:00:00,30.4,34.7,23.0,64.65,11.2,10.1,197.0,1010.0,50.0,9.2,9.2,0.0,0,Partially cloudy
2015-12-08T19:00:00,29.9,33.4,22.2,63.27,7.2,12.4,134.0,1011.1,52.8,10.9,0.0,0.0,0,Partially cloudy
2015-12-08T20:00:00,28.6,32.1,23.0,71.78,5.0,10.4,18.0,1012.0,50.0,9.6,0.0,0.0,0,Partially cloudy
2015-12-08T21:00:00,27.0,29.6,23.0,78.78,6.5,7.7,320.0,1013.0,50.0,9.4,0.0,0.0,0,Partially cloudy
2015-12-08T22:00:00,27.1,29.8,23.1,79.24,6.5,3.0,312.0,1013.1,46.3,10.9,0.0,0.0,0,Partially cloudy
2015-12-08T23:00:00,27.0,29.6,23.0,78.78,6.5,1.8,256.6,1012.0,50.0,8.8,0.0,0.0,0,Partially cloudy
