name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hồ Chí Minh, Việt Nam",2018-12-01T11:00:00,32,36.2,22.4,56.96,0.1,100,rain,,0,19.1,7,40,1010,50,10,726.5,2.6,7,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-01T12:00:00,33.6,37.7,22,50.8,0.1,100,rain,0,0,17.3,10.1,96,1009,50,10,678.4,2.4,7,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-01T13:00:00,33.4,37.6,22.1,51.59,0,0,,0,0,18.4,8,84,1008.4,85.2,10.9,719.5,2.6,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-01T14:00:00,33.4,37.5,22,51.33,0,0,,0,0,25.6,10.4,124,1007,88.8,10,622.4,2.2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-01T15:00:00,33.4,37,21.4,49.5,0.9,100,rain,0,0,25.9,11.6,120,1007,72.5,10,501.4,1.8,5,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-01T16:00:00,32.5,36.1,21.6,52.61,0,0,,0,0,23.8,11.8,131,1008.1,49.1,10.9,261.1,0.9,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-01T17:00:00,31.6,37.8,24.4,65.77,0,0,,0,0,13.3,11.9,158,1008,50,10,106.7,0.4,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-01T18:00:00,30,35.7,24.6,72.83,0,0,,0,0,7.2,15.8,136,1009,50,10,8.2,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-01T19:00:00,29,33.6,24,74.38,0,0,,0,0,5.4,12.8,135,1010.1,50.9,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-01T20:00:00,28.6,32.9,24,76.24,0,0,,0,0,5.4,10.1,116,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-01T21:00:00,28,31.9,24,78.92,0,0,,0,0,6.1,11.2,104,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-01T22:00:00,27.9,31.5,23.6,77.39,0,0,,0,0,7.2,11.1,108,1011.2,48.1,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-01T23:00:00,28,31.2,23,74.3,0,0,,0,0,7.2,9.4,98,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T00:00:00,27,29.6,23,78.78,0,0,,0,0,7.6,7.6,78,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T01:00:00,26,26,23,83.66,0,0,,0,0,8.3,7,68,1010.2,50,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T02:00:00,25,25,23,88.68,0,0,,0,0,7.9,7,70,1010,66.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T03:00:00,25,25,23,88.68,0,0,,0,0,7.6,7.6,74,1009,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T04:00:00,24.6,24.6,23,90.5,0,0,,0,0,7.9,4.2,60,1009.3,81.4,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T05:00:00,25,25,23.6,91.91,0,0,,0,0,7.6,3.6,39.9,1010,88.8,9.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T06:00:00,24.4,24.4,23.4,94.17,0,0,,0,0,7.6,6.3,52,1010,41.9,8,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T07:00:00,26.3,26.3,24.8,91.43,0,0,,,0,11.5,5.7,8,1011.2,27.3,9.1,73.1,0.3,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T08:00:00,28.4,32.6,24,77.07,0,0,,,0,14.4,6.3,50,1012,27,8,271.3,1,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T09:00:00,30,35.1,24,70.29,0,0,,,0,16.2,7.6,78,1011,27,10,489.4,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T10:00:00,31.2,35.8,23,61.76,0,0,,,0,18.4,7.5,47,1011.2,27.3,10.9,666.3,2.4,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T11:00:00,32.4,36.9,22.6,56.29,0.1,100,rain,,0,31.3,10.4,54,1010,35.2,10,784,2.8,8,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T12:00:00,33,36.6,21.6,51.22,0,0,,0,0,37.4,6.3,54,1009,66.3,10,779.1,2.8,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T13:00:00,33.3,37,21.7,50.62,0,0,,0,0,37.8,9.5,110,1008.3,84.2,10.9,810.4,2.9,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T14:00:00,33.4,36.6,21,48.28,0,0,,0,0,33.8,9,110,1007,88.8,10,662.7,2.4,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T15:00:00,33,36.1,21,49.4,0,0,,0,0,30.2,5.9,100,1007,50,10,508,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T16:00:00,32.5,36.3,21.9,53.54,0,0,,0,0,27,4.3,180,1007.2,48.1,10.9,315.6,1.1,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T17:00:00,30.6,35.9,24,67.94,0,0,,0,0,12.2,13.6,186,1008,50,10,130.6,0.5,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T18:00:00,30,35.1,24,70.29,0,0,,0,0,6.8,8.8,160,1008,50,10,8.9,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T19:00:00,29.9,34.9,23.9,70.16,0,0,,0,0,7.2,10.1,142,1009.2,46.3,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T20:00:00,29.6,34.5,24,71.96,0,0,,0,0,7.6,9.7,134,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T21:00:00,29,34.5,25,79.06,0,0,,0,0,7.6,5.9,130,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T22:00:00,28,32.2,24.4,81.14,0,0,,0,0,8.3,5.2,140,1010.2,46.3,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-02T23:00:00,27,30.3,24.4,85.75,0,0,,0,0,8.6,2.9,159.9,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T00:00:00,27,30.6,25,88.84,0,0,,0,0,8.6,0.7,24,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T01:00:00,26.9,30.5,25,88.88,0,0,,0,0,8.6,2.6,360,1009.2,48.1,9.3,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T02:00:00,26,26,25,94.23,0,0,,0,0,7.6,2.9,48,1009,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T03:00:00,26,26,25,94.23,0,0,,0,0,6.8,1.8,60,1008,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T04:00:00,26,26,24.9,93.87,0,0,,0,0,6.8,2.6,360,1009.1,46.3,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T05:00:00,25,25,24.6,97.6,0,0,,0,0,7.2,3.3,90,1009,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T06:00:00,25,25,24.6,97.6,0,0,,0,0,7.2,4.3,60,1010,50,8,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T07:00:00,26.7,29.9,24.9,89.71,0,0,,,0,10.4,4.9,360,1011.1,52.8,9.1,63.5,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T08:00:00,29.4,35.2,25,77.22,0,0,,,0,14,2.5,64.3,1012,50,8.8,239.4,0.9,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T09:00:00,30.4,35.7,24,68.67,0,0,,,0,17.6,1.8,61,1011,50,10,442,1.6,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T10:00:00,31,36.3,23.9,66,0,0,,,0,18.4,7.5,78,1011.3,68.5,10.9,601.6,2.2,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T11:00:00,32,36.3,22.6,57.6,0,0,,,0,19.8,8.6,90,1010,88.8,10,722.8,2.6,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T12:00:00,32,34.9,21,52.26,0,0,,0,0,23,9.4,104,1009,88.8,10,711.1,2.6,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T13:00:00,31.9,34.8,21.1,52.99,0,0,,0,0,38.5,10.2,111,1008.3,88.9,10.9,698.5,2.5,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T14:00:00,32,35.8,22,55.56,0,0,,0,0,43.9,10.1,138,1007,88.8,10,559.7,2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T15:00:00,31.6,35.3,22,56.86,0.1,100,rain,0,0,40.7,10.1,130,1007,41.9,10,416.5,1.5,4,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T16:00:00,30.9,34.5,22,59.3,0,0,,0,0,33.8,12.1,122,1008.2,32.9,10.9,240.4,0.9,2,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T17:00:00,30,33.6,22.4,63.84,0,0,,0,0,16.2,15.8,120,1008,35.2,10,102.2,0.4,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T18:00:00,29,32.7,23,70.11,0,0,,0,0,10.8,13.3,134,1009,50,10,7.9,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T19:00:00,28.9,32.7,23,70.34,0,0,,0,0,10.4,7,110,1010.1,46.4,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T20:00:00,29,32.7,23,70.11,0,0,,0,0,10.8,7,110,1010,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T21:00:00,29,32.7,23,70.11,0,0,,0,0,10.8,6.7,160,1011,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T22:00:00,28.5,32.7,24,76.53,0,0,,0,0,10.4,6.9,110,1011.2,50,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-03T23:00:00,27.4,31.2,24.6,84.65,0,0,,0,0,9.7,3.6,95.1,1011,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T00:00:00,26.4,26.4,25,91.99,0,0,,0,0,9,7.6,70,1010,88.8,9.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T01:00:00,26.1,26.1,24.5,90.9,0,0,,0,0,8.6,7.8,62,1009.3,84.2,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T02:00:00,25.6,25.6,24,90.93,0,0,,0,0,7.6,8.6,74,1009,88.8,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T03:00:00,25,25,24,94.19,0,0,,0,0,6.8,7.6,66,1009,88.8,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T04:00:00,26,26,23.9,88.61,0,0,,0,0,7.6,4.9,51,1009.2,84.2,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T05:00:00,25,25,24,94.19,0,0,,0,0,7.9,6.3,50,1009,72.5,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T06:00:00,25,25,24.4,96.52,0,0,,0,0,7.6,5.4,50,1010,41.9,8,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T07:00:00,27.3,31.6,25.4,89.46,0,0,,,0,12.2,5.7,58,1011.1,27.3,9.1,68.1,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T08:00:00,29,34.5,25,79.06,0,0,,,0,14,8.6,88,1012,14.8,8,242.4,0.9,2,,Clear,clear-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T09:00:00,31.4,39.7,26,73.07,0.1,100,rain,,0,25.6,6.7,36,1012,0,8,474.6,1.7,5,,Rain,rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T10:00:00,32.2,37.8,23.6,60.45,0,0,,,0,17.6,5.7,48,1011.4,27.3,9.9,595.6,2.1,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T11:00:00,33.4,39.3,23.6,56.53,0.1,100,rain,,0,20.2,9,76.4,1010,50,10,589.9,2.1,6,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T12:00:00,33.4,38.1,22.6,53.21,0,0,,0,0,24.5,9.8,82,1009,50,10,775.3,2.8,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T13:00:00,33.4,38.6,23,54.45,0,0,,0,0,29.5,8.5,92,1008.4,83.3,10.9,739,2.7,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T14:00:00,33.6,38.4,22.6,52.66,0,0,,0,0,23.8,11.2,74,1007,72.5,10,661.4,2.4,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T15:00:00,33.6,37.7,22,50.8,0,0,,0,0,22.3,7.6,48,1007,50,10,507.4,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T16:00:00,32.5,40.4,25.3,66.09,0,0,,0,0,18.7,9.9,142,1008.1,50.9,10.9,360.1,1.3,4,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T17:00:00,30.6,38.4,26,76.55,0,0,,0,0,14.4,14.4,140,1008,35.2,10,133.5,0.5,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T18:00:00,29,34.5,25,79.06,0,0,,0,0,11.9,16.2,142,1009,50,10,9.3,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T19:00:00,28.5,33.3,24.5,78.86,0,0,,0,0,15.1,14.4,131,1010.1,52.8,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T20:00:00,28,31.9,24,78.92,0,0,,0,0,17.3,13,130,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T21:00:00,27.6,31.2,24,80.82,0,0,,0,0,18,12.2,136,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T22:00:00,27.4,30.7,23.9,81.2,0,0,,0,0,18,11.1,127,1010.3,53.7,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-04T23:00:00,27,29.9,23.6,81.65,0,0,,0,0,16.9,9.8,108,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T00:00:00,27,29.6,23,78.78,0,0,,0,0,14.8,12.6,106,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T01:00:00,26.6,26.6,23,80.64,0,0,,0,0,12.2,8.9,104,1010.2,52.8,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T02:00:00,25.6,25.6,23,85.61,0,0,,0,0,14.8,6.3,72,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T03:00:00,25,25,23,88.68,0,0,,0,0,12.2,7.6,80,1009,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T04:00:00,25.1,25.1,22.9,88.03,0,0,,0,0,10.8,4.9,48,1009.2,83.3,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T05:00:00,25,25,22,83.45,0,0,,0,0,10.1,3.6,50,1009,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T06:00:00,24,24,23,94.15,0,0,,0,0,8.6,4.3,54,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T07:00:00,26.3,26.3,23,81.85,0,0,,,0,11.2,7.8,58,1010.1,30.1,10.9,69.7,0.3,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T08:00:00,28.4,31.3,22.2,69.06,0,0,,,0,14.8,10.4,38,1010,27,10,275.5,1,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T09:00:00,30.4,31.9,19.2,51.15,0,0,,,0,15.5,9.7,40,1010,27,10,490.2,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T10:00:00,31.8,33.8,19.8,49.02,0,0,,,0,15.8,6.7,63,1010.3,27.3,10.9,640.3,2.3,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T11:00:00,33.4,34.4,18,40.07,0,0,,,0,15.5,7,50,1009,27,10,783.3,2.8,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T12:00:00,33.4,35.1,19,42.66,0,0,,0,0,14.8,8.8,90,1008,27,10,836.5,3,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T13:00:00,33.9,36.1,19.7,43.44,0,0,,0,0,13.3,11.1,90,1007.4,32,10.9,792.7,2.9,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T14:00:00,34,36.8,20.4,45.03,0,0,,0,0,13.3,9.4,100,1006,27,10,727.8,2.6,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T15:00:00,33.6,37.4,21.6,49.55,0,0,,0,0,13.3,13.3,144,1006,27,10,559.7,2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T16:00:00,32,36.3,22.5,57.26,0,0,,0,0,13.7,12.4,181,1006.3,30.1,10.9,351,1.3,4,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T17:00:00,30,35.5,24.4,72.03,0,0,,0,0,13.3,15.1,162,1007,27,10,144.9,0.5,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T18:00:00,29,33.6,24,74.46,0,0,,0,0,14.4,7.6,160,1008,27,10,9.8,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T19:00:00,28.9,33.4,24,74.79,0,0,,0,0,15.5,5.2,180,1008.2,27.3,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T20:00:00,28.4,33.4,25,81.82,0,0,,0,0,14.8,8.6,126,1009,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T21:00:00,28,32.7,25,83.79,0,0,,0,0,12.2,4.3,135.1,1008,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T22:00:00,27.9,32.2,24.5,81.81,0,0,,0,0,10.4,4.6,140,1008.3,25.4,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2018-12-05T23:00:00,27.4,31.2,24.6,84.65,0,0,,0,0,9,1.1,136.1,1009,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
