name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hồ Chí Minh, Việt Nam",2016-12-02T20:00:00,25,25,25,100,0,0,,0,0,4.3,9.4,350,1011,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-02T21:00:00,25,25,25,100,0,0,,0,0,5.4,7.6,353.6,1011,50,5,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-02T22:00:00,25.4,25.4,24.7,95.91,0,0,,0,0,5.8,0.7,353.9,1012.7,80,20,0,0,0,,Partially cloudy,partly-cloudy-night,48894099999
"Hồ Chí Minh, Việt Nam",2016-12-02T23:00:00,25,25,25,100,0,0,,0,0,6.5,1.8,262.3,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T00:00:00,25,25,25,100,0,0,,0,0,7.2,3.6,257.1,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T01:00:00,25,25,25,99.83,0,0,,0,0,7.6,3.6,50,1011.2,52.8,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T02:00:00,25,25,25,100,0,0,,0,0,2.5,1.8,10,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T03:00:00,25,25,25,100,0,0,,0,0,6.1,5.4,90,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T04:00:00,25,25,24.8,99.28,0,0,,0,0,7.2,9.5,126,1010.3,53.7,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T05:00:00,25,25,24,94.19,0,0,,0,0,7.2,7.6,110,1010,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T06:00:00,24,24,24,100,0,0,,0,0,6.8,7.6,60,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T07:00:00,25,25,24.8,99.17,0,0,,,0,10.8,7.2,63,1011.2,88.9,10.9,38.4,0.1,0,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T08:00:00,26,26,25,94.23,0,0,,,0,13.7,9.4,60,1012,50,8,184.6,0.7,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T09:00:00,27,30.6,25,88.84,0,0,,,0,16.2,13,30,1012,88.8,7,348,1.3,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T10:00:00,27.9,32.4,24.9,83.82,0,0,,,0,19.1,11.1,59,1012.1,88.9,10.9,569,2,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T11:00:00,29,32.7,23,70.11,0,0,,,0,25.2,11.2,40,1011,88.8,10,701.3,2.5,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T12:00:00,30,34.1,23,66.18,0.1,100,rain,0,0,29.9,13,70,1010,88.8,10,610.9,2.2,6,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T13:00:00,30.9,34.6,22.2,59.84,0,0,,0,0,32.4,17.3,77,1009.2,88.9,10.9,695.8,2.5,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T14:00:00,31,34.5,22,58.81,0,0,,0,0,31.3,14.8,90,1008,50,10,594.9,2.1,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T15:00:00,32,35.8,22,55.56,0,0,,0,0,36.7,13,80,1008,50,10,511.9,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T16:00:00,31,34.6,22.1,59.38,0,0,,0,0,37.1,14.1,81,1008.3,53.7,10.9,346,1.2,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T17:00:00,31,34.5,22,58.81,0,0,,0,0,15.8,9.4,90,1009,50,10,139.7,0.5,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T18:00:00,30,33.3,22,62.28,0,0,,0,0,11.2,7.6,130,1010,50,10,9.4,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T19:00:00,29.9,33.3,22.2,63.47,0,0,,0,0,11.2,6.9,100,1010.3,52.8,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T20:00:00,29,32,22,65.97,0,0,,0,0,11.2,11.2,120,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T21:00:00,28,30.6,22,69.92,0,0,,0,0,11.5,9.4,100,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T22:00:00,27,30.1,24,83.63,0,0,,0,0,10.1,7.2,68,1012.1,52.8,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-03T23:00:00,27,29.6,23,78.78,0,0,,0,0,8.6,1.8,74,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T00:00:00,26,26,24,88.76,0,0,,0,0,7.6,7.6,70,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T01:00:00,26,26,24,88.76,0,0,,0,0,7.9,6.9,63,1011.3,48.1,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T02:00:00,26,26,24,88.76,0,0,,0,0,7.6,1.8,85.8,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T03:00:00,25,25,25,100,0,0,,0,0,6.8,5.4,30,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T04:00:00,25,25,24.9,99.39,0,0,,0,0,6.1,0,360,1011.1,52.8,8.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T05:00:00,25,25,25,100,0.1,100,rain,0,0,15.5,1.8,7.3,1011,50,7,0,0,0,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T06:00:00,25,25,24,94.19,0.2,100,rain,0,0,16.6,3.6,357.4,1011,27,7,0,0,0,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T07:00:00,26,26,24.9,93.6,0,0,,,0,13.3,8.8,54,1011.2,53.7,6.4,56.2,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T08:00:00,27,30.6,25,88.84,0,0,,,0,21.2,5.4,354.2,1011,0,6,207.1,0.7,2,,Clear,clear-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T09:00:00,29,33.6,24,74.46,0.1,100,rain,,0,30.2,9.4,50,1011,0,9,338.5,1.2,3,,Rain,rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T10:00:00,30,34.2,23.1,66.93,0,0,,,0,35.3,9.5,58,1011.3,90,11.5,504.3,1.8,5,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T11:00:00,30,33.3,22,62.28,0.1,100,rain,,0,37.1,11.2,80,1010,88.8,10,472.9,1.7,5,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T12:00:00,31,35.5,23,62.5,0.1,100,rain,0,0,38.9,13,90,1010,88.8,10,447.9,1.6,4,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T13:00:00,30.9,35.5,23.1,63.13,0,0,,0,0,39.6,9.5,72,1009.2,88.9,10.9,534.6,1.9,5,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T14:00:00,32,36.8,23,59.04,0.1,100,rain,0,0,32.4,11.2,90,1008,50,10,438.9,1.6,4,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T15:00:00,31,34.5,22,58.81,0,0,,0,0,26.6,11.2,90,1008,50,10,337.7,1.2,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T16:00:00,29.9,33.2,22.1,62.87,0,0,,0,0,23.4,3.9,140,1008.2,52.8,10.9,188.8,0.7,2,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T17:00:00,29,32,22,65.97,0.1,100,rain,0,0,18,7.6,120,1009,50,10,85,0.3,1,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T18:00:00,28,30.6,22,69.92,0.1,100,rain,0,0,6.8,7.6,160,1009,50,10,5.7,0,0,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T19:00:00,27,29.6,23.1,79.4,0,0,,0,0,7.6,5.2,140,1009.3,53.7,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T20:00:00,28,31.9,24,78.92,0,0,,0,0,8.3,7.6,180,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T21:00:00,27,30.1,24,83.68,0,0,,0,0,9,5.4,120.9,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T22:00:00,26.9,29.9,24,84.38,0,0,,0,0,9,4.9,360,1011.2,52.8,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-04T23:00:00,26,26,24,88.76,0,0,,0,0,8.6,0,0,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T00:00:00,26,26,25,94.23,0,0,,0,0,8.6,3.6,102,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T01:00:00,25,25,24.9,99.33,0,0,,0,0,8.6,3.3,36,1009.3,52.8,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T02:00:00,25,25,25,100,0,0,,0,0,8.3,5.4,70,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T03:00:00,25,25,25,100,0,0,,0,0,8.6,3.6,50,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T04:00:00,24.1,24.1,23.9,99.38,0,0,,0,0,9,7.9,81,1009.5,53.7,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T05:00:00,24,24,24,100,0,0,,0,0,7.2,3.6,70,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T06:00:00,24,24,24,100,0,0,,0,0,6.8,3.6,90,1009,50,7,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T07:00:00,26.9,30.3,24.9,88.93,0,0,,,0,10.1,3.3,360,1010.2,6.1,8.2,60.7,0.2,1,,Clear,clear-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T08:00:00,28,31.9,24,78.92,0,0,,,0,14.8,1.8,79.2,1011,0,8,239.1,0.9,2,,Clear,clear-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T09:00:00,29,33.6,24,74.46,0,0,,,0,16.6,1.8,79.8,1011,27,8,419.6,1.5,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T10:00:00,30.9,33.8,21.2,56.39,0,0,,,0,23.4,5.6,160,1011.1,48.1,10.9,545.6,2,5,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T11:00:00,31,34.5,22,58.81,0,0,,,0,40.7,14.8,110,1010,88.8,10,620.7,2.2,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T12:00:00,32,34.9,21,52.26,0,0,,0,0,41,18.4,100,1009,88.8,10,673.9,2.4,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T13:00:00,31.9,35.7,22.1,56.02,0,0,,0,0,38.5,12.8,124,1008.3,88,10.9,687.3,2.5,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T14:00:00,26,26,25,94.23,0.2,100,rain,0,0,51.8,27.7,140,1008,50,5,490.6,1.8,5,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T15:00:00,29,33.6,24,74.46,2,100,rain,0,0,27.7,7.6,160,1007,50,10,328.3,1.2,3,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T16:00:00,31,34.6,22.1,59.38,0,0,,0,0,24.1,9.2,113,1007.3,49.1,10.9,252.6,0.9,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T17:00:00,30,34.1,23,66.18,2.4,100,rain,0,0,18,11.2,120,1008,50,10,86.4,0.3,1,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T18:00:00,29,32,22,65.97,0.8,100,rain,0,0,9.4,9.4,130,1009,50,10,6,0,0,,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T19:00:00,28.9,32.7,23.1,70.77,0,0,,0,0,7.2,13,102,1010.2,50.9,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T20:00:00,28,31.9,24,78.92,0,0,,0,0,8.3,11.2,110,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T21:00:00,28,31.9,24,78.92,0,0,,0,0,10.4,13,110,1012,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T22:00:00,27,29.6,23,79.09,0,0,,0,0,11.2,9.5,99,1012.1,52.8,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-05T23:00:00,26,26,24,88.76,0,0,,0,0,12.2,3.6,20,1012,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-06T00:00:00,26,26,25,94.23,0,0,,0,0,11.9,3.6,11.7,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-06T01:00:00,26,26,24,88.76,0,0,,0,0,11.9,3.9,50,1011.2,50.9,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2016-12-06T02:00:00,26,26,24,88.76,0,0,,0,0,13.3,3.6,35.6,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
