name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hồ Chí Minh, Việt Nam",2019-12-01T16:00:00,31.8,34.6,20.8,52.3,0,0,,0,0,15.5,7,284,1008.2,53.7,10.9,322.2,1.2,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-01T17:00:00,30.6,34,22,60.2,0,0,,0,0,13.7,7.6,302,1009,50,9.2,126.4,0.5,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-01T18:00:00,28.6,31.8,22.6,70.03,0,0,,0,0,9.4,13.3,170,1009,50,8,8.1,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-01T19:00:00,28,30.6,22.1,70.32,0,0,,0,0,15.5,7.5,167,1010.1,39.4,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-01T20:00:00,28,31.2,23,74.3,0,0,,0,0,18,7.7,160,1010,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-01T21:00:00,27,29.6,23,78.78,0,0,,0,0,17.6,3.6,340,1010,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-01T22:00:00,26,26,23.5,86.13,0,0,,0,0,13.3,4.7,56,1011.1,39.4,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-01T23:00:00,26,26,23,83.56,0,0,,0,0,8.6,5.4,75.1,1010,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T00:00:00,25,25,23.6,91.91,0,0,,0,0,5.8,4.7,36,1010,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T01:00:00,25.6,25.6,24,90.97,0,0,,0,0,5.4,3.9,344,1010.2,37.5,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T02:00:00,25,25,24,94.19,0,0,,0,0,7.2,8.3,326,1009,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T03:00:00,24.6,24.6,23.6,94.17,0,0,,0,0,6.8,3.2,300,1009,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T04:00:00,24.1,24.1,21.8,86.98,0,0,,0,0,5.4,4.2,329,1010.1,34.7,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T05:00:00,23.6,23.6,20.4,82.34,0,0,,0,0,4.3,6.3,330,1010,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T06:00:00,23,23,20.4,85.35,0,0,,0,0,5.4,3.9,10,1011,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T07:00:00,24.4,24.4,20.1,77.13,0,0,,,0,11.2,4.2,360,1012.1,33.2,10.9,74,0.3,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T08:00:00,26.4,26.4,20,67.89,0,0,,,0,13.7,8.3,54,1012,100,10,281.5,1,3,,Overcast,cloudy,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T09:00:00,28,29.9,20.6,64.14,0,0,,,0,14,8.6,70,1012,100,10,497,1.8,5,,Overcast,cloudy,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T10:00:00,29.2,31.7,21,61.39,0,0,,,0,14.4,8.5,68,1011.4,58.1,10.9,673.7,2.4,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T11:00:00,29.4,31.8,21,60.61,0,0,,,0,14.8,3.9,233,1011,66.3,10,737.7,2.7,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T12:00:00,30,33.3,22,62.28,0,0,,0,0,14.4,6.3,40,1010,88.8,10,667.4,2.4,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T13:00:00,30.7,33.5,21.1,56.7,0,0,,0,0,14,4.2,230,1009.3,88.9,10.9,442.3,1.6,4,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T14:00:00,30.4,33.3,21.4,58.67,0,0,,0,0,14.4,3.3,352.8,1009,88.8,9.6,465,1.7,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T15:00:00,30.6,33.2,21,56.62,0,0,,0,0,13.7,2.9,285.7,1009,50,9,388.2,1.4,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T16:00:00,29,32,21.9,65.75,0,0,,0,0,12.6,9.5,220,1009.2,50.9,10,279.3,1,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T17:00:00,28.6,30.8,21,63.54,0,0,,0,0,13,13.7,210,1010,50,9.4,115.8,0.4,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T18:00:00,28,30.9,22.4,71.68,0,0,,0,0,16.9,14.8,196,1010,50,9,6.1,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T19:00:00,27.9,31.2,23,74.42,0,0,,0,0,17.6,10.8,185,1011.1,52.8,10.4,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T20:00:00,27,29.8,23.4,80.74,0,0,,0,0,15.1,5.9,280,1012,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T21:00:00,26,26,22.6,81.53,0,0,,0,0,7.9,3.2,77.6,1012,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T22:00:00,25.9,25.9,20.3,71.36,0,0,,0,0,6.8,4.7,24,1012.2,53.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-02T23:00:00,26,26,19,65.35,0,0,,0,0,6.8,11.9,36,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T00:00:00,25.4,25.4,19,67.69,0,0,,0,0,6.8,12.2,50,1011,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T01:00:00,25.1,25.1,19,69.07,0.1,100,rain,0,0,7.2,10.8,45,1011.1,40.3,10,0,0,0,,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T02:00:00,25,25,19,69.35,0,0,,0,0,10.8,8.6,64,1010,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T03:00:00,24.6,24.6,19,71.06,0,0,,0,0,11.2,9.4,54,1010,35.2,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T04:00:00,24.1,24.1,18.3,70.4,0,0,,0,0,11.5,7.8,45,1010.2,39.4,8.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T05:00:00,24,24,18,69.16,0,0,,0,0,10.4,9.4,24,1011,35.2,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T06:00:00,24,24,18,69.16,0,0,,0,0,9.7,5.4,349.8,1011,51.5,8,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T07:00:00,24,24,17.7,67.97,0,0,,,0,14.4,8.2,360,1012.1,55.1,9.1,64,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T08:00:00,24.4,24.4,17.6,65.78,0,0,,,0,20.9,9.4,4,1013,51.5,8.8,259.1,0.9,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T09:00:00,25.4,25.4,16.6,58.17,0,0,,,0,23,12.2,40,1013,66.3,10,445.2,1.6,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T10:00:00,26.9,27.9,18.1,58.57,0,0,,,0,22.7,8.5,52,1012.3,68.5,10.9,568.9,2,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T11:00:00,28,29.2,19,58.11,0,0,,,0,20.5,4.7,16.7,1012,66.3,10,664.3,2.4,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T12:00:00,28,29.2,19,58.11,0,0,,0,0,17.6,3.6,358,1011,66.3,10,674.5,2.4,7,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T13:00:00,28,29,18.6,56.75,0,0,,0,0,15.5,2.6,360,1010.3,68.5,9.1,515.8,1.9,5,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T14:00:00,28.6,29.7,18.6,54.73,0,0,,0,0,14,2.5,345.6,1010,50,8,499.3,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T15:00:00,28.6,29.8,19,56.14,0,0,,0,0,13.3,7,170,1010,50,8,300.9,1.1,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T16:00:00,27.9,29.2,19.2,59.01,0,0,,0,0,13.3,7.8,217,1010.3,52.8,9.1,208.5,0.8,2,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T17:00:00,26.2,26.2,18.8,63.9,0,0,,0,0,15.5,2.5,260,1011,35.2,8,110.6,0.4,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T18:00:00,25,25,19.6,71.96,0,0,,0,0,18.4,5.4,264,1012,35.2,8,8.4,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T19:00:00,25.5,25.5,20.1,71.89,0,0,,0,0,18.7,8.8,221,1013.1,39.4,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T20:00:00,25.6,25.6,21.4,77.69,0,0,,0,0,16.6,7.7,190,1013,35.2,9,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T21:00:00,25,25,16.6,59.6,0,0,,0,0,10.8,8.6,336,1013,35.2,9,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T22:00:00,24,24,16.6,63.2,0,0,,0,0,6.8,9.1,9,1013.2,39.4,9.7,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-03T23:00:00,23,23,17,68.97,0,0,,0,0,10.8,7.6,22,1013,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T00:00:00,23,23,16.6,67.21,0,0,,0,0,11.9,11.2,44,1012,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T01:00:00,22.7,22.7,16.2,67.03,0,0,,0,0,14,9.5,45,1012.2,52.8,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T02:00:00,22,22,16,68.77,0,0,,0,0,16.2,8.6,28,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T03:00:00,21,21,16.4,75.04,0,0,,0,0,16.2,6.3,50,1011,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T04:00:00,21.1,21.1,16.7,76.35,0,0,,0,0,14.8,5.7,16,1011.2,39.4,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T05:00:00,21,21,16,73.11,0,0,,0,0,13.7,8.3,358,1012,35.2,8,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T06:00:00,20.4,20.4,16,75.83,0,0,,0,0,13,7.6,16,1013,35.2,8,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T07:00:00,21.4,21.4,16.1,71.91,0,0,,,0,15.1,7,26,1014,39.4,9.1,66.4,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T08:00:00,24.4,24.4,16,59.46,0,0,,,0,19.1,6.3,30,1014,27,8,249.2,0.9,2,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T09:00:00,25.8,25.8,16.2,55.33,0,0,,,0,20.2,10.4,34,1014,27,8,451.3,1.6,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T10:00:00,27.8,28.1,16.2,49.25,0,0,,,0,19.4,6.1,60,1014.3,32,10.9,639.3,2.3,6,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T11:00:00,29,29.3,16.4,46.57,0,0,,,0,16.9,4.3,300.9,1013,27,10,762.2,2.7,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T12:00:00,29,29.7,17.6,50.2,0,0,,0,0,14.8,4.3,290,1012,35.2,10,830.9,3,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T13:00:00,29,29.9,18.1,52.1,0,0,,0,0,14.8,7.7,307,1011.2,53.7,10.9,811,2.9,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T14:00:00,29.4,29.8,17,47.23,0,0,,0,0,17.3,8.6,340,1010,27,10,629.9,2.3,6,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T15:00:00,29,29.3,16.4,46.57,0,0,,0,0,17.3,8.6,326,1010,27,10,423.2,1.5,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T16:00:00,28.9,29.3,16.7,47.56,0,0,,0,0,16.9,5.6,230,1010.2,40.3,10.9,329.2,1.2,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T17:00:00,28.6,28.8,16,46.46,0,0,,0,0,14.4,11.8,8,1011,88.8,10,135.6,0.5,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T18:00:00,28,28.4,16.6,49.94,0,0,,0,0,8.6,11.6,22,1012,66.3,10,8.9,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T19:00:00,27,27.5,16.4,52.52,0,0,,0,0,8.6,11.8,22,1013,55.1,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T20:00:00,26,26,16,54.08,0,0,,0,0,8.3,12.6,40,1013,51.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T21:00:00,24.6,24.6,16.4,60.35,0,0,,0,0,10.4,11.2,44,1013,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T22:00:00,24.1,24.1,17.4,66.38,0,0,,0,0,12.2,9.5,38,1013.2,48.1,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-04T23:00:00,23,23,17.4,70.77,0,0,,0,0,12.2,5.9,50,1013,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T00:00:00,22.4,22.4,17.6,74.22,0,0,,0,0,11.2,6.7,30,1012,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T01:00:00,22.1,22.1,17.2,73.95,0,0,,0,0,10.4,6.9,4,1012.2,48.1,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T02:00:00,22,22,17,73.29,0,0,,0,0,11.9,8.6,10,1012,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T03:00:00,21,21,17.6,80.89,0,0,,0,0,12.2,8.3,350,1012,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T04:00:00,21.1,21.1,18,82.51,0,0,,0,0,12.2,7.5,5,1012.1,46.3,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T05:00:00,20,20,17,82.87,0,0,,0,0,11.5,6.3,20,1013,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T06:00:00,20.4,20.4,17,80.81,0,0,,0,0,11.2,6.3,10,1013,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T07:00:00,21.5,21.5,17.1,76.09,0,0,,,0,14.8,6.1,26,1014.1,55.1,10.9,68.2,0.2,1,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T08:00:00,24.4,24.4,17.6,65.78,0,0,,,0,18.7,10.8,48,1015,35.2,10,275.4,1,3,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T09:00:00,26.4,26.4,17.6,58.41,0,0,,,0,19.4,9.7,56,1015,35.2,10,493.8,1.8,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T10:00:00,27.3,28.3,18.1,57.13,0,0,,,0,19.1,7.5,25,1014.3,39.4,10.9,672.6,2.4,7,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T11:00:00,28.4,29.3,18,53.3,0,0,,,0,18.4,6.3,350,1013,50,10,785.6,2.8,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T12:00:00,29.6,30.9,19,52.98,0,0,,0,0,18,7.6,280,1012,50,10,847.2,3,8,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T13:00:00,29,30.1,18.6,53.61,0,0,,0,0,18,6.9,333,1011.2,64.8,10.9,847.4,3.1,8,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T14:00:00,29.4,30.4,18.4,51.61,0,0,,0,0,18.7,11.9,322,1011,88.8,10,532.5,1.9,5,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T15:00:00,29,29.8,18,51.5,0,0,,0,0,19.1,8.6,320,1011,50,10,392.3,1.4,4,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T16:00:00,29,29.9,18.2,52.05,0,0,,0,0,19.4,11.8,286,1011.2,52.8,10.9,314.2,1.1,3,,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T17:00:00,28.6,29.1,17,49.51,0,0,,0,0,16.9,12.2,320,1012,35.2,10,132.1,0.5,1,,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T18:00:00,28,28.6,17,51.24,0,0,,0,0,10.1,9.8,324,1013,51.5,10,10.5,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T19:00:00,26.9,27.9,18.3,59.2,0,0,,0,0,11.5,11.7,355,1014.1,50.4,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T20:00:00,26.6,26.6,18,59.28,0,0,,0,0,14,14.8,14,1014,51.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T21:00:00,26,26,17.6,59.83,0,0,,0,0,17.6,14,26,1014,35.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T22:00:00,24.6,24.6,17.1,62.79,0,0,,0,0,20.2,13.7,20,1014.2,32.8,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2019-12-05T23:00:00,24,24,16.6,63.27,0,0,,0,0,21.2,11.9,10,1014,27,10,0,0,0,,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
